iyear,imonth,iday,latitude,longitude,city
2012,8,2,34.288891,74.463715,Sopore
2012,8,2,24.036117,84.477797,Panki
2012,10,2,18.391012,81.656929,Sukma
2012,10,2,18.561113,80.920395,Basaguda
2012,10,2,22.544534,88.221773,Sankrail
2013,2,2,22.585272,87.049698,Lalgarh
2013,2,2,25.49546,90.61682,Williamnagar
2013,3,2,20.190708,86.340555,Patana
2013,3,2,34.399281,74.281273,Handwara
2013,4,2,23.846698,91.909924,Malda Kumar Roajapara
2013,4,2,18.363526,81.895253,Kurmanur
2013,4,2,23.4333,84.6833,Seeram
2013,5,2,12.111837,79.557037,Villupuram
2013,5,2,18.606524,81.969846,Mahupadar
2013,5,2,12.229803,79.073725,Tiruvannamalai
2013,6,2,33.732216,75.157913,Anantnag
2013,7,2,24.361258,87.418416,Kathikund
2013,7,2,25.276394,94.028678,Senapati
2013,7,2,33.769444,74.091944,Poonch
2013,8,2,24.808342,84.791702,Guraru
2013,8,2,8.496142,76.943725,Thiruvananthapuram
2013,8,2,24.204235,84.870937,Chatra
2013,9,2,18.815236,82.712102,Koraput
2013,9,2,24.303754,94.254486,Khudengthabi
2013,10,2,18.936128,83.251906,Bandugaon
2013,11,2,23.00616,85.41132,Saiko
2013,11,2,24.798346,93.94043,Imphal
2013,11,2,22.565391,86.489362,Fukrogora
2013,11,2,21.110209,73.396993,Vyara
2013,12,2,33.946251,74.798309,Chadoora
2014,2,2,20.196479,81.064575,Kadhaikhodra
2014,2,2,18.34416,81.879281,Sarkubandha
2014,2,2,24.194018,86.285942,Giridih district
2014,2,2,25.529198,90.425278,Sasatgre
2014,3,2,19.586765,80.344397,Hedri
2014,3,2,26.149794,91.763931,Mazbat
2014,4,2,22.179249,85.517365,Gundijora
2014,4,2,18.208503,82.092247,Baleguda
2014,4,2,25.565254,90.526723,East Garo Hills district
2014,4,2,25.088797,94.35865,Ukhrul
2014,4,2,21.913018,81.589706,Daundih
2014,4,2,26.360833,89.907222,Barabadha
2014,4,2,23.68,84.73,Latehar district
2014,5,2,26.258028,91.127389,Balapara
2014,5,2,26.654859,90.989237,Nayan Guri
2014,5,2,26.52,93.97,Golaghat district
2014,6,2,25.563479,89.890889,Jekabari
2014,7,2,25.328751,90.561061,Goera Rongat
2014,7,2,26.686673,90.575337,Koila-Moila
2014,8,2,34.161541,74.553093,Pattan
2014,8,2,26.673885,92.85771,Sonitpur district
2014,8,2,26.673492,92.858413,Urahiloga
2014,9,2,19.437492,81.654191,Karsing
2014,9,2,23.668386,84.559235,Ambatikar
2014,10,2,23.606882,91.819644,Gandachera
2014,11,2,24.986384,93.503507,Tamenglong district
2014,12,2,25.250079,86.999562,Bhagalpur district
2014,12,2,25.250079,86.999562,Bhagalpur district
2014,12,2,26.613814,90.951185,Labdanguri
2014,12,2,21.877911,87.290428,Parganas district
2015,1,2,12.166372,75.334212,Kannur district
2015,2,2,20.27,81.49,Kanker district
2015,2,2,23.929444,92.490571,Mamit district
2015,2,2,22.422798,85.498517,West Singhbhum district
2015,3,2,25.578531,91.893254,Shillong
2015,4,2,26.998949,95.501386,Khosa
2015,4,2,34.199914,74.350496,Hardushoora-Sultanpora
2015,4,2,18.790757,80.819502,Gangloor
2015,4,2,20.27,81.49,Khadaigodra
2015,4,2,17.140239,79.627321,Suryapet
2015,5,2,26.846694,80.946166,Lucknow
2015,6,2,25.330097,90.563609,South Garo Hills district
2015,6,2,20.199508,85.95958,Balipeta
2015,7,2,23.099165,77.57842,Bhojpur
2015,8,2,18.716667,81.233333,Bailadila
2015,8,2,23.361831,85.317299,Macca
2015,8,2,26.49203,89.527207,Alipur Duar district
2015,9,2,26.112538,94.29521,Chukitong
2015,9,2,19.49453,80.286918,Dechilpeta
2015,9,2,20.488022,80.374056,Malewada
2015,9,2,20.023916,80.337527,Gatta
2015,10,2,18.860831,80.721442,Pisepara
2015,10,2,25.252799,84.623057,Sahar
2015,11,2,24.644924,93.99929,Yairipok Bishnunaha
2015,11,2,19.72875,79.684146,Venkatapur
2015,11,2,19.178798,79.270519,Tiryani
2015,11,2,18.391134,81.659273,Sukma district
2015,12,2,24.779318,93.968908,Imphal East district
2015,12,2,19.928416,80.476676,Markanar
2015,12,2,24.795452,84.999431,Gaya district
2015,12,2,25.843157,91.985621,Ri-Bhoi district
2016,1,2,32.264338,75.642112,Pathankot
2016,1,2,25.330177,90.56345,Mandangre
2016,1,2,18.493249,81.30689,Attamipara
2016,2,2,20.160212,81.101143,Kanker district
2016,2,2,19.624927,83.384863,Lakhpadar
2016,3,2,24.866462,94.049513,Lamlai
2016,3,2,19.90797,80.445878,Tiralgarh
2016,4,2,24.650299,84.552312,Jalwan
2016,4,2,23.904998,86.193927,Topchanchi
2016,4,2,19.007832,81.05793,Bhairamgarh
2016,4,2,18.39136,81.658561,Sukma district
2016,5,2,23.620126,85.295272,Topari
2016,5,2,22.052971,85.163949,Topadihi
2016,5,2,24.181628,86.286558,Giridih district
2016,5,2,24.659167,84.749722,Misri Chak
2016,5,2,26.224184,93.776314,Unknown
2016,7,2,33.931011,75.114212,Tral
2016,7,2,28.213786,77.780252,Kwarsi
2016,8,2,34.040907,74.795148,Srinagar
2016,8,2,12.29581,76.639381,Mysuru
2016,9,2,25.988585,94.614507,Luvishe Old
2016,9,2,11.981863,75.670265,Iritty
2016,10,2,34.22996,74.365946,Janbazpora
2016,10,2,33.99694,74.913338,Kandizal
2016,10,2,24.251281,94.301304,Moreh
2016,12,2,21.278657,81.866144,Turpunguda
2016,12,2,23.996872,85.371765,Hazaribagh
2016,12,2,26.445593,78.747759,Bhind
2017,1,2,8.864636,77.496008,Alangulam
2017,1,2,24.663717,93.906269,Unknown
2017,2,2,33.88525,75.025408,Chersoo Awantipora
2017,2,2,18.543452,82.223013,Mathili
2017,2,2,32.57727,75.014382,Samba district
2017,3,2,24.798346,93.94043,Imphal
2017,3,2,11.753288,75.492878,Punool Kurichiyil
2017,3,2,24.644176,93.852168,Unknown
2017,3,2,24.798346,93.94043,Imphal
2017,3,2,19.924879,83.143859,Kalahandi district
2017,3,2,24.798346,93.94043,Imphal
2017,4,2,34.08374,74.789902,Srinagar
2017,5,2,33.721287,74.831062,Shopian
2017,5,2,33.72249,75.0181,Yaripora
2017,6,2,23.641788,86.292026,Bagabandh
2017,6,2,26.333821,89.894942,Dingdinga
2017,7,2,26.882837,88.279816,Kurseong
2017,8,2,25.213064,90.762825,Dambuk Aga
2017,8,2,25.042379,86.177771,Bhalui
2017,8,2,25.231718,90.760864,Halwa Bilda
2017,8,2,27.046316,88.271156,Darjeeling
2017,8,2,27.070337,88.192233,Bijanbari
2017,8,2,27.000838,88.243684,Ghoom
2017,9,2,18.798895,80.524669,Pengadpalli
2017,9,2,28.668653,77.454897,Ghaziabad
2017,9,2,25.658596,94.10533,Kohima
2017,10,2,33.909212,74.997163,Padgampora
2017,10,2,34.247621,74.392559,Juhama
2017,10,2,20.098476,81.15959,Antagarh
2017,10,2,18.672255,81.296732,Bandipara
2017,10,2,25.124444,84.652222,Parsad Bigha
2017,11,2,33.732216,75.157913,Anantnag
2017,11,2,33.736085,74.872669,Kiloora
2017,12,2,34.205605,74.353867,Baramulla
2017,12,2,33.791079,74.862632,Keegam
2017,12,2,24.858187,94.513703,Konkan
2017,12,2,20.093703,81.162156,Sarandi
1983,2,3,28.585836,77.153336,New Delhi
1983,2,3,28.585836,77.153336,New Delhi
1984,4,3,30.733315,76.779418,Chandigarh
1986,7,3,31.040338,74.760291,Gulami Wala
1987,1,3,13.08268,80.270718,Chennai
1987,3,3,31.147131,75.341218,Unknown
1987,3,3,31.147131,75.341218,Unknown
1987,6,3,31.638549,75.135566,Tarsikka
1987,6,3,31.633078,74.878288,Amritsar
1988,3,3,27.7275,79.13,Karsari
1988,3,3,15.035369,77.28146,Chabala
1988,3,3,32.888165,74.985168,Mand
1988,5,3,29.920753,74.207661,Kararwala
1988,8,3,33.466667,74.963611,Nikke
1988,8,3,25.92,82.2,Patti
1988,11,3,31.8186,75.2028,Batala
1988,11,3,31.859479,75.099103,Gujarpura
1988,11,3,31.633078,74.878288,Amritsar
1989,4,3,31.326015,75.576183,Jalandhar district
1989,4,3,30.898024,75.860077,Ludhiana
1990,1,3,32.11086,76.536253,Palampur
1990,4,3,31.8186,75.2028,Batala
1990,5,3,32.040763,75.401886,Gurdaspur
1990,12,3,32.040763,75.401886,Gurdaspur District
1990,12,3,30.79503,75.476073,Jagraon
1991,4,3,31.633078,74.878288,Amritsar
1991,4,3,31.560363,75.028988,Jandiala
1991,4,3,31.633078,74.878288,Amritsar
1991,5,3,31.633979,74.872264,Amritsar District
1991,5,3,30.672393,74.755048,Faridkot district
1991,5,3,30.954424,74.612085,Firozpur district
1991,5,3,27.220556,77.950509,Agra
1991,6,3,31.633078,74.878288,Amritsar
1991,6,3,30.34,76.38,Patiala
1991,8,3,30.898024,75.860077,Ludhiana
1991,8,3,18.153611,81.961389,Kokrodpalli
1991,8,3,31.02054,76.581772,Rupar
1991,8,3,30.210994,74.945474,Bhatinda
1991,9,3,22.716341,88.477966,Barasat
1991,9,3,34.08374,74.789902,Srinagar
1991,11,3,19.075984,72.877656,Bombay
1992,2,3,30.245796,75.842072,Sangrur
1992,3,3,31.954356,76.890832,Jilhan
1992,3,3,34.08374,74.789902,Srinagar
1992,4,3,31.633078,74.878288,Amritsar
1992,8,3,26.23453,81.240869,Raebareli
1992,8,3,31.8186,75.2028,Batala
1992,8,3,33.778175,76.576171,Unknown
1994,6,3,34.08374,74.789902,Srinagar
1995,5,3,26.200605,92.937574,Unknown
1995,7,3,13.08268,80.270718,Chennai
1995,7,3,25.611,85.144,Patna
1996,1,3,28.585836,77.153336,New Delhi
1996,3,3,9.451517,77.554421,Rajapalayam
1996,3,3,16.687615,81.491741,Kothapalli
1996,4,3,23.830782,91.286196,Agartala
1996,10,3,29.471561,77.698972,Mazaffarnagar
1996,10,3,29.471561,77.698972,Mazaffarnagar
1997,1,3,34.08374,74.789902,Srinagar
1997,1,3,34.08374,74.789902,Srinagar
1997,3,3,34.095217,74.636749,Nowpora
1997,3,3,34.257222,74.686111,Gretabal
1997,4,3,34.08374,74.789902,Srinagar
1997,6,3,34.08374,74.789902,Srinagar
1998,8,3,32.501944,76.021667,Kalaban
1998,8,3,31.104829,77.17339,Satrandi
1998,8,3,33.778175,76.576171,Siala
1999,3,3,25.077604,84.914752,Bhimpura
1999,3,3,24.663717,93.906269,Kurmol
1999,6,3,28.690073,77.213982,Delhi
1999,8,3,26.149794,91.763931,Guwahati
1999,10,3,26.353393,91.104441,Barpeta District
1999,10,3,23.919906,91.850304,Dhalai District
1999,10,3,24.663717,93.906269,Unknown
1999,11,3,34.08374,74.789902,Srinagar
2000,1,3,34.08374,74.789902,Srinagar
2000,3,3,30.615375,76.362281,Tarkhan Majra
2000,6,3,24.929947,92.745496,Borkhola
2000,11,3,34.104275,74.619743,Mazhom
2000,12,3,33.592697,75.165839,Qazigund
2001,1,3,22.556913,87.461815,Keshpur
2001,2,3,34.08374,74.789902,Srinagar
2001,3,3,23.561326,91.634788,Bampu
2001,4,3,34.319167,74.373056,Watargam
2001,4,3,32.993612,74.681027,Kandi
2001,6,3,26.398022,90.269415,Kokrajhar district
2001,9,3,25.342363,93.0216,Unknown
2001,11,3,33.732216,75.157913,Anantnag
2001,12,3,26.088862,93.577103,Karbi Anglong district
2002,2,3,33.430833,74.318889,Saim Samout
2002,5,3,33.309577,74.859485,Mahore
2002,5,3,33.778175,76.576171,Sadwan
2002,10,3,27.067992,88.47127,Kalimpong
2002,11,3,28.585836,77.153336,New Delhi
2003,1,3,23.231749,91.559612,South Tripura district
2003,1,3,16.614143,79.936311,Bodhanam
2003,1,3,18.22236,78.605883,Gambhirpur
2003,1,3,18.511984,80.065124,Azamnagar
2003,1,3,17.853241,79.373979,Ghanpur
2003,5,3,33.732216,75.157913,Anantnag
2003,7,3,24.811487,84.842064,Paraiya
2003,11,3,33.871517,74.89955,Pulwama district
2003,11,3,34.08374,74.789902,Srinagar
2004,1,3,23.231749,91.559612,South Tripura district
2004,3,3,32.726602,74.857026,Jammu
2004,6,3,33.767001,74.092404,Poonch
2004,7,3,34.08374,74.789902,Srinagar
2004,9,3,33.778175,76.576171,Sheendara
2004,10,3,26.699431,92.499242,Dhekiajuli
2004,10,3,26.673885,92.857711,Sonitpur district
2004,11,3,34.264018,74.901055,Kangan
2004,12,3,34.288891,74.463715,Sopore
2005,5,3,33.874027,74.901505,Pulwama
2005,5,3,34.161541,74.553093,Pattan
2005,6,3,34.08374,74.789902,Srinagar
2005,7,3,34.288891,74.463715,Sopore
2005,8,3,33.14575,75.548049,Doda district
2005,8,3,33.371715,74.315313,Rajouri district
2006,4,3,33.931011,75.114212,Tral
2006,7,3,23.610181,85.279935,Unknown
2006,7,3,24.701121,85.132423,Tankuppa
2006,12,3,23.669296,86.151112,Bokaro
2006,12,3,23.669296,86.151112,Bokaro
2007,4,3,26.149794,91.763931,Guwahati
2007,4,3,33.778175,76.576171,Kamrup
2007,6,3,25.779096,93.330735,Dillai
2007,6,3,25.305895,93.128356,Maibong
2007,11,3,25.365799,92.993158,North Cachar Hills district
2007,11,3,25.259088,94.130329,Sorbung
2007,11,3,24.798346,93.94043,Imphal
2008,4,3,33.778175,76.576171,Unknown
2008,4,3,34.552124,74.350879,Surigam
2008,5,3,24.798346,93.94043,Imphal
2008,5,3,33.551111,75.516023,Chhatroo
2008,6,3,19.723535,81.242411,Narayanpur district
2008,7,3,24.462866,84.177802,Pipra
2008,7,3,26.333108,90.502613,Salbari
2008,7,3,25.2727,94.0265,Senapati district
2008,8,3,21.220496,72.831058,Surat
2008,8,3,26.289729,91.694603,Maniari
2008,10,3,24.128611,84.185712,Palamu district
2008,10,3,25.846914,93.429764,Diphu
2008,10,3,26.172005,91.566919,Lakhinagar
2008,10,3,25.661152,94.093187,Kohima
2008,11,3,26.416592,92.8447,Sukanguri
2008,11,3,24.644924,93.99929,Thoubal
2009,2,3,23.094391,86.220296,Balarampur
2009,3,3,24.798346,93.94043,Imphal
2009,4,3,18.9,81.35,Dantewada
2009,4,3,24.798346,93.94043,Imphal
2009,5,3,22.662457,87.109861,Kalaimuri
2009,6,3,26.398022,90.269415,Kokrajhar
2009,6,3,25.270327,92.906448,Boro Chenam
2009,6,3,25.270327,92.906448,Boro Chenam
2009,6,3,22.916707,87.07035,Simlapal
2009,6,3,18.108706,82.10879,Chitrakonda
2009,6,3,18.071714,82.628139,Panasagondi
2009,7,3,26.900798,93.676268,Naharani
2009,7,3,33.453889,75.866667,Tandar
2009,8,3,33.371715,74.315313,Rajouri
2009,8,3,21.990232,88.215239,Nischintipur
2009,10,3,23.332078,86.365208,Purulia
2009,10,3,24.715704,93.785421,Leimaram
2009,10,3,22.365086,85.437557,West Singhbhum district
2009,11,3,24.798346,93.94043,Imphal
2009,11,3,18.108706,82.10879,Chitrakonda
2009,12,3,24.798346,93.94043,Imphal
2010,2,3,22.959166,85.965274,Chowka More
2010,2,3,24.798346,93.94043,Imphal
2010,5,3,25.561454,94.144979,Viswema
2010,7,3,24.798346,93.94043,Imphal
2010,8,3,24.129325,86.31232,Purnanagar
2010,9,3,18.9,81.35,Dantewada
2010,10,3,23.332078,86.365208,Purulia district
2010,11,3,24.749905,84.370896,Kutumba
2010,11,3,22.451393,86.992203,Jhargam
2010,12,3,25.419187,86.131449,Begusarai
2010,12,3,25.451103,87.250206,Kursela
2011,2,3,24.176033,85.022595,Gidhour
2011,2,3,24.866586,94.049746,Lamlai
2011,3,3,22.621222,86.893526,Beliaberah
2011,3,3,27.491929,95.347833,Tinsukia
2011,3,3,25.446142,93.013695,Dima Hasao district
2011,4,3,26.444112,91.44136,Nalbari
2011,4,3,24.798346,93.94043,Imphal
2011,5,3,23.744186,84.504429,Latehar district
2011,5,3,23.278853,85.586935,Sataki
2011,5,3,25.755953,90.677305,East Garo Hills district
2011,5,3,23.43,84.68,Lohardaga district
2011,6,3,24.795728,84.999721,Silwalia
2011,6,3,24.969374,84.973981,Bela
2012,3,3,24.780654,93.967437,Imphal East district
2012,3,3,20.8167,82.5333,Baleshbahali
2012,3,3,22.1167,84.0333,Sundargarh district
2012,3,3,25.848178,90.406702,Jangrapara
2012,3,3,24.817544,93.916458,Imphal West district
2012,3,3,24.328989,93.986769,Chanel district
2012,6,3,24.798346,93.94043,Imphal
2012,6,3,24.798346,93.94043,Imphal
2012,6,3,25.197613,86.540267,Munger district
2012,7,3,24.663717,93.906269,Sita Khunjao
2012,9,3,24.589906,94.008256,Nongpok Keithelmanbi
2012,9,3,24.822128,93.874214,Lamshang
2012,9,3,24.68226,94.046121,Yairipok
2012,9,3,19.414671,80.589902,Bhamragad
2012,10,3,24.489321,86.698676,Deoghar
2012,10,3,25.068294,94.02853,Chasang
2012,11,3,21.637221,84.044454,Rengali
2012,11,3,24.589906,94.008256,Thoubal district
2012,11,3,25.567937,90.224466,West Garo Hills district
2012,11,3,20.515545,84.118266,Kalimunda
2012,11,3,26.353568,83.552696,Mathiya
2013,2,3,26.516613,90.136788,Kokrajhar district
2013,2,3,19.876165,75.343314,Goh
2013,4,3,18.196037,80.97773,Pamed
2013,4,3,18.196037,80.97773,Pamed
2013,5,3,24.798346,93.94043,Imphal
2013,5,3,12.117397,78.162915,Annasagaram
2013,6,3,25.093554,94.361766,Ukhrul district
2013,6,3,28.585836,77.153336,New Delhi
2013,7,3,18.302432,80.551997,Venkatapuram
2013,7,3,24.988392,93.49534,Tamenglong
2013,9,3,24.652472,94.069144,Yairipok
2013,10,3,22.551729,88.352341,Kolkata
2013,11,3,25.567937,90.224466,Tura
2013,11,3,25.97258,90.546861,Gendabari
2013,12,3,24.749905,84.370896,Aurangabad district
2013,12,3,23.176274,84.351975,Kurumgarh
2014,1,3,19.996605,84.131565,Kandhamal district
2014,2,3,25.567937,90.224466,West Garo Hills district
2014,2,3,25.817624,90.79264,Wageasi
2014,3,3,33.874027,74.901505,Pulwama
2014,3,3,34.010231,74.917259,Pampore
2014,3,3,24.731813,93.908526,Langthabal
2014,3,3,24.690899,94.165561,Somrei
2014,5,3,26.32347,91.001802,Barpeta
2014,5,3,11.398194,79.695359,Chidabaram
2014,6,3,18.79771,80.812864,Bijapur
2014,6,3,23.07,85.28,Khunti district
2014,6,3,19.169589,83.416369,Sikarpie
2014,7,3,33.780898,74.784727,Shopian
2014,7,3,25.924852,90.898224,Kharkutta
2014,8,3,33.981889,75.014382,Pulwama district
2014,8,3,24.34005,93.848734,Chinglangmei
2014,8,3,23.800816,85.823801,Gomia
2014,9,3,18.304155,82.35831,Panasput
2014,9,3,28.70226,77.107548,Delhi
2014,11,3,23.1477,84.702817,Rerwa
2014,11,3,24.798346,93.94043,Koirengei
2014,12,3,33.926212,74.928217,Pahoo
2015,1,3,18.255729,81.241831,Sukma district
2015,2,3,19.723535,81.242411,Maharbeda
2015,2,3,18.642962,80.769124,Cheramangi
2015,2,3,20.034939,85.682653,Trilochanpur
2015,2,3,20.093128,80.275339,Kondawahi
2015,2,3,25.596758,90.71891,Bolmoram Agalgre
2015,4,3,22.632176,88.35556,Howrah
2015,4,3,23.68581,84.735718,Tori
2015,5,3,26.420131,95.019992,Changlangshu
2015,5,3,24.34641,93.700086,Patpuimount
2015,5,3,26.660531,91.358867,Baksa district
2015,5,3,23.973156,85.655157,Julmi
2015,5,3,23.973156,85.655157,Julmi
2015,5,3,23.837964,85.28712,Badam
2015,5,3,25.15192,93.969963,Tuzang Vichong
2015,7,3,25.208508,90.230623,Dalu
2015,7,3,24.429694,93.719597,Torbung
2015,7,3,26.684558,92.530362,Sirajuli
2015,8,3,22.551729,88.352341,Kolkata
2015,9,3,18.561113,80.920395,Basaguda
2015,9,3,26.591184,94.89927,Aboi
2015,9,3,23.022817,85.180638,Chengde
2015,10,3,18.169466,81.448929,Gorgunda
2015,10,3,18.343586,81.882528,Kandhabudha
2015,10,3,27.382613,79.594054,Farukhabad
2015,10,3,23.673945,86.952395,Asansol
2015,10,3,22.583071,88.406166,Bidhannagar
2015,10,3,23.629057,87.092391,Raniganj
2015,10,3,23.706069,87.077411,Jamuria
2015,10,3,23.661005,86.936746,Hirapur
2015,10,3,22.583101,88.421607,Bidhannagar
2015,10,3,22.583071,88.406166,Bidhannagar
2015,10,3,26.712845,88.41494,Siliguri
2015,10,3,23.673945,86.952395,Asansol
2015,10,3,25.341312,83.412887,Dheena
2015,11,3,18.629781,73.799709,Pimpri
2015,12,3,23.937371,84.545807,Porsam
2016,1,3,20.503291,82.604501,Sirigiri
2016,1,3,24.745719,84.380489,Aurangabad district
2016,2,3,18.49625,81.294556,Aranpur
2016,2,3,30.898024,75.860077,Ludhiana
2016,2,3,19.561122,83.379864,Nirgundri
2016,2,3,27.567739,95.557243,Doom Dooma
2016,2,3,27.39681,95.622044,Digboi
2016,2,3,33.15871,74.240527,Nowshera
2016,3,3,18.505995,81.700307,Sukma district
2016,3,3,19.608509,80.481742,Jambiya
2016,3,3,24.795452,84.999431,Mohda
2016,3,3,22.114884,74.37352,Sondwa
2016,3,3,25.289798,86.573624,Bariyapur
2016,3,3,24.798346,93.94043,Imphal
2016,4,3,33.874027,74.901505,Pulwama
2016,4,3,29.12145,78.621022,Sahaspur
2016,4,3,18.794361,81.62575,Kunatubba
2016,4,3,24.798346,93.94043,Imphal
2016,5,3,23.120971,85.0701,Bamarja
2016,5,3,24.698797,93.787358,Irengbam
2016,5,3,28.975039,77.7242,Meerut
2016,5,3,24.245887,93.638413,Bongbal
2016,6,3,33.789497,75.103386,Bijbehara
2016,6,3,30.384423,74.479944,Bhangchari
2016,6,3,9.925536,78.119377,Madurai
2016,7,3,24.10776,87.161105,Kolharia
2016,8,3,27.439434,95.764217,Pengeri
2016,9,3,23.75,84.5,Latehar district
2016,9,3,24.998333,83.838611,Dhanta
2016,10,3,33.655271,74.919402,Samnoo
2016,10,3,18.395483,82.353327,Jantri
2016,10,3,24.441105,84.548528,Alinagar
2016,10,3,23.271015,80.012091,Kharond
2016,11,3,19.583449,83.501022,Hatamuniguda
2016,11,3,34.08374,74.789902,Srinagar
2016,11,3,34.246008,74.566937,Naidkhai
2016,11,3,34.216495,74.771943,Ganderbal
2016,12,3,26.954202,84.875034,Nakardei
2016,12,3,26.843429,95.380141,Nginu
2016,12,3,18.391012,81.656929,Sukma
2016,12,3,33.622858,75.371823,Larnoo
2017,1,3,25.749567,86.006417,Salakhani
2017,1,3,33.86652,74.864548,Murran
2017,1,3,23.65,85,Khelari
2017,2,3,34.259016,75.088856,Gund
2017,3,3,33.86652,74.864548,Murran
2017,3,3,23.505758,84.570792,Kera Jharia
2017,3,3,23.505758,84.570792,Musaria Khad
2017,3,3,11.872959,75.367914,Kannur
2017,4,3,34.040311,74.887992,Pantha Chowk
2017,4,3,28.73058,77.775883,Pankhwada
2017,4,3,19.010024,81.061666,Loharpara
2017,4,3,18.798304,81.03418,Kamkanar
2017,5,3,19.42735,80.57405,Hemalkasa
2017,5,3,19.568053,80.660659,Koparshi
2017,5,3,33.894086,74.857241,Wahibugh
2017,6,3,33.558945,75.208671,Lower Munda
2017,6,3,24.303875,94.264573,H Mongjang
2017,7,3,33.732216,75.157913,Anantnag
2017,7,3,18.130852,81.255072,Kasaram
2017,8,3,24.928775,85.922788,Manpur
2017,8,3,33.776319,75.005476,Zainapora
2017,8,3,33.7948,75.163818,Kanelwan
2017,10,3,34.014131,74.771743,Humhama
2017,10,3,33.760419,75.210008,Mattan
2017,10,3,20.163111,80.531343,Pendodi
2017,10,3,21.152073,81.10087,Todke
2017,10,3,18.750999,81.029536,Tondapara
2017,10,3,18.508415,80.939528,Sarkeguda
2017,12,3,34.413677,74.329418,Kralgund
2017,12,3,25.67,94.12,Unknown
1980,4,4,22.551729,88.352341,Calcutta
1984,4,4,31.147131,75.341218,Unknown
1985,9,4,28.585836,77.153336,New Delhi
1986,6,4,31.633078,74.878288,Amritsar
1986,12,4,26.449923,80.331874,Kanpur
1987,1,4,28.585836,77.153336,New Delhi
1987,6,4,30.898024,75.860077,Ludhiana
1988,4,4,28.690073,77.213982,Delhi
1988,6,4,28.928774,77.091281,Sonepat
1988,6,4,31.534899,75.910571,Hoshiapur
1988,6,4,31.687309,75.147241,Mattewal
1988,6,4,29.058776,76.085601,Unknown
1988,7,4,30.649699,76.853357,Kishanpura
1988,7,4,19.455924,73.329604,Shahpur
1988,8,4,30.898024,75.860077,Ludhiana
1988,8,4,23.520444,87.311923,Durgapur
1988,9,4,33.822873,74.853637,Rajpora
